Subject,posterior_alpha,posterior_beta,frontal_theta,frontal_alpha,frontal_theta_beta_ratio,prefrontal_theta,central_alpha,occipital_alpha,global_delta,global_theta,global_alpha,global_beta,IAF,temporal_alpha_asymmetry,frontal_aperiodic_offset,frontal_aperiodic_exponent,frontal_delta_peak_cf,frontal_delta_peak_pw,frontal_delta_peak_bw,frontal_theta_peak_cf,frontal_theta_peak_pw,frontal_theta_peak_bw,frontal_alpha_peak_cf,frontal_alpha_peak_pw,frontal_alpha_peak_bw,frontal_beta_peak_cf,frontal_beta_peak_pw,frontal_beta_peak_bw,posterior_aperiodic_offset,posterior_aperiodic_exponent,posterior_delta_peak_cf,posterior_delta_peak_pw,posterior_delta_peak_bw,posterior_theta_peak_cf,posterior_theta_peak_pw,posterior_theta_peak_bw,posterior_alpha_peak_cf,posterior_alpha_peak_pw,posterior_alpha_peak_bw,posterior_beta_peak_cf,posterior_beta_peak_pw,posterior_beta_peak_bw,central_aperiodic_offset,central_aperiodic_exponent,central_delta_peak_cf,central_delta_peak_pw,central_delta_peak_bw,central_theta_peak_cf,central_theta_peak_pw,central_theta_peak_bw,central_alpha_peak_cf,central_alpha_peak_pw,central_alpha_peak_bw,central_beta_peak_cf,central_beta_peak_pw,central_beta_peak_bw,left_temporal_aperiodic_offset,left_temporal_aperiodic_exponent,left_temporal_delta_peak_cf,left_temporal_delta_peak_pw,left_temporal_delta_peak_bw,left_temporal_theta_peak_cf,left_temporal_theta_peak_pw,left_temporal_theta_peak_bw,left_temporal_alpha_peak_cf,left_temporal_alpha_peak_pw,left_temporal_alpha_peak_bw,left_temporal_beta_peak_cf,left_temporal_beta_peak_pw,left_temporal_beta_peak_bw,right_temporal_aperiodic_offset,right_temporal_aperiodic_exponent,right_temporal_delta_peak_cf,right_temporal_delta_peak_pw,right_temporal_delta_peak_bw,right_temporal_theta_peak_cf,right_temporal_theta_peak_pw,right_temporal_theta_peak_bw,right_temporal_alpha_peak_cf,right_temporal_alpha_peak_pw,right_temporal_alpha_peak_bw,right_temporal_beta_peak_cf,right_temporal_beta_peak_pw,right_temporal_beta_peak_bw,occipital_aperiodic_offset,occipital_aperiodic_exponent,occipital_delta_peak_cf,occipital_delta_peak_pw,occipital_delta_peak_bw,occipital_theta_peak_cf,occipital_theta_peak_pw,occipital_theta_peak_bw,occipital_alpha_peak_cf,occipital_alpha_peak_pw,occipital_alpha_peak_bw,occipital_beta_peak_cf,occipital_beta_peak_pw,occipital_beta_peak_bw,prefrontal_aperiodic_offset,prefrontal_aperiodic_exponent,prefrontal_delta_peak_cf,prefrontal_delta_peak_pw,prefrontal_delta_peak_bw,prefrontal_theta_peak_cf,prefrontal_theta_peak_pw,prefrontal_theta_peak_bw,prefrontal_alpha_peak_cf,prefrontal_alpha_peak_pw,prefrontal_alpha_peak_bw,prefrontal_beta_peak_cf,prefrontal_beta_peak_pw,prefrontal_beta_peak_bw,asym_aperiodic_offset,asym_aperiodic_exponent,asym_delta_peak_cf,asym_delta_peak_pw,asym_delta_peak_bw,asym_theta_peak_cf,asym_theta_peak_pw,asym_theta_peak_bw,asym_alpha_peak_cf,asym_alpha_peak_pw,asym_alpha_peak_bw,asym_beta_peak_cf,asym_beta_peak_pw,asym_beta_peak_bw,fp_theta_wpli,fp_alpha_wpli,fp_theta_coh,fp_alpha_coh,lr_theta_wpli,lr_alpha_wpli,lr_alpha_coh,conn_frontal_posterior_delta,conn_frontal_posterior_theta,conn_frontal_posterior_alpha,conn_frontal_posterior_beta,conn_frontal_central_delta,conn_frontal_central_theta,conn_frontal_central_alpha,conn_frontal_central_beta,conn_frontal_left_temporal_delta,conn_frontal_left_temporal_theta,conn_frontal_left_temporal_alpha,conn_frontal_left_temporal_beta,conn_frontal_right_temporal_delta,conn_frontal_right_temporal_theta,conn_frontal_right_temporal_alpha,conn_frontal_right_temporal_beta,conn_frontal_occipital_delta,conn_frontal_occipital_theta,conn_frontal_occipital_alpha,conn_frontal_occipital_beta,conn_frontal_prefrontal_delta,conn_frontal_prefrontal_theta,conn_frontal_prefrontal_alpha,conn_frontal_prefrontal_beta,conn_posterior_central_delta,conn_posterior_central_theta,conn_posterior_central_alpha,conn_posterior_central_beta,conn_posterior_left_temporal_delta,conn_posterior_left_temporal_theta,conn_posterior_left_temporal_alpha,conn_posterior_left_temporal_beta,conn_posterior_right_temporal_delta,conn_posterior_right_temporal_theta,conn_posterior_right_temporal_alpha,conn_posterior_right_temporal_beta,conn_posterior_occipital_delta,conn_posterior_occipital_theta,conn_posterior_occipital_alpha,conn_posterior_occipital_beta,conn_posterior_prefrontal_delta,conn_posterior_prefrontal_theta,conn_posterior_prefrontal_alpha,conn_posterior_prefrontal_beta,conn_central_left_temporal_delta,conn_central_left_temporal_theta,conn_central_left_temporal_alpha,conn_central_left_temporal_beta,conn_central_right_temporal_delta,conn_central_right_temporal_theta,conn_central_right_temporal_alpha,conn_central_right_temporal_beta,conn_central_occipital_delta,conn_central_occipital_theta,conn_central_occipital_alpha,conn_central_occipital_beta,conn_central_prefrontal_delta,conn_central_prefrontal_theta,conn_central_prefrontal_alpha,conn_central_prefrontal_beta,conn_left_temporal_right_temporal_delta,conn_left_temporal_right_temporal_theta,conn_left_temporal_right_temporal_alpha,conn_left_temporal_right_temporal_beta,conn_left_temporal_occipital_delta,conn_left_temporal_occipital_theta,conn_left_temporal_occipital_alpha,conn_left_temporal_occipital_beta,conn_left_temporal_prefrontal_delta,conn_left_temporal_prefrontal_theta,conn_left_temporal_prefrontal_alpha,conn_left_temporal_prefrontal_beta,conn_right_temporal_occipital_delta,conn_right_temporal_occipital_theta,conn_right_temporal_occipital_alpha,conn_right_temporal_occipital_beta,conn_right_temporal_prefrontal_delta,conn_right_temporal_prefrontal_theta,conn_right_temporal_prefrontal_alpha,conn_right_temporal_prefrontal_beta,conn_occipital_prefrontal_delta,conn_occipital_prefrontal_theta,conn_occipital_prefrontal_alpha,conn_occipital_prefrontal_beta,frontal_sample_entropy,frontal_perm_entropy,posterior_sample_entropy,posterior_perm_entropy,central_sample_entropy,central_perm_entropy,left_temporal_sample_entropy,left_temporal_perm_entropy,right_temporal_sample_entropy,right_temporal_perm_entropy,occipital_sample_entropy,occipital_perm_entropy,prefrontal_sample_entropy,prefrontal_perm_entropy,n_epochs_kept,processing_failed,error
19011,-19.680327442259177,-23.27018585275785,-22.041521697041393,-20.69560437269292,1.868828285878994,-22.054380425219968,-21.14189282014952,-19.372447331693447,-20.894988157386692,-21.897124344444748,-20.516671493648946,-23.70803694330189,10.0,0.8226488909135732,3.3295149492339906,1.3464374389280498,2.463415694136769,0.13002795904239273,1.0000000000000002,,0.0,,11.121483291730863,1.1175518321315385,2.5313251923881563,,0.0,,3.6935730664302295,1.7116985706688423,,0.0,,,0.0,,10.372864054965738,1.6289300630721046,4.505948125242123,19.102326427103183,0.3224428173634857,7.778793986646782,3.1617016329191956,1.3317363689426043,,0.0,,,0.0,,10.196614472383468,1.0760154177203853,4.407956283575282,,0.0,,2.846786531952694,1.0112280809117942,,0.0,,,0.0,,10.382948943841757,0.8145114706449832,4.376594286738016,,0.0,,3.1796428515583814,1.3169260384491095,,0.0,,,0.0,,10.027155168549552,1.1754015233031085,4.051285393971622,14.263466931438668,0.3410155529157861,5.602980032447962,3.800757821090402,1.6947059472809674,,0.0,,,0.0,,10.266185892415832,1.6153626302977742,4.5921305788774,18.817745503619008,0.2696524594352092,6.0633984108245444,3.383089997983825,1.3154091425286323,2.2443934759807833,0.1998903057169672,1.0000000000000002,,0.0,,11.175341830711304,0.960440452752712,2.0891219617583987,,0.0,,0.05523275864086553,0.13130486293632132,,,,,,,-0.01743223715729101,0.181359714598426,-0.03859913822820538,,1.0,,0.285156304477985,0.4539144408053779,0.5838687490150662,0.8384649110067947,0.11788926162152573,0.43950041028415937,0.6167906256926305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2472305563756389,0.35083683153623796,0.15336284187165003,0.1233681567448011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17816785888481634,0.2825594822801506,0.8551590110663398,0.3742744949127171,0.300085960934909,0.43581929790246055,0.6620034258755593,0.14452227459179418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6308629596235972,0.7137568308404859,0.5836095820529039,0.6664642357250513,0.6347472999613817,0.7114691337577259,0.7248458862411613,0.7449497995341836,0.6598436300241902,0.7193805715342507,0.5702227317646524,0.6653606155916352,0.6226254224566232,0.7133044707911415,691.0,,
19014,-22.90745990109919,-23.816099739105066,-21.889444311863233,-22.83734722240211,1.841054109692891,-21.531680786800962,-22.95866147097122,-21.98476257930188,-20.356275233926194,-21.75431460320148,-22.66162917456585,-23.595754016152497,7.0,0.1426977242563332,3.6220827259404307,1.6079694652659111,2.433016743615481,0.2407595624728831,1.0000000000000002,,0.0,,,0.0,,17.45368421129096,0.21992514485915993,8.654154332094715,3.3732480128381837,1.4910981515113468,2.804383490582712,0.13180402023675653,1.0000000000342648,5.370720894714128,0.17728783273517124,2.3168760089606204,,0.0,,15.926535354071497,0.3084634922494285,9.219032515072705,3.241434941706013,1.5636039708756573,,0.0,,6.43622080672661,0.49947784599981704,4.794453562809054,,0.0,,16.411043780221387,0.3186719397017934,7.00196456815057,3.2281687254094127,1.361749773085913,,0.0,,5.861624602014171,0.13577101535291503,3.5910353449390646,,0.0,,15.631104775620743,0.3329213220810723,8.1081601752706,3.0718572989671147,1.1485016904688836,2.6666810010365483,0.09037057564213358,1.0000000026477833,,0.0,,,0.0,,15.726098962543,0.33765879509648267,6.480261533727387,3.4440567244986457,1.1562974883025867,2.5482826043559292,0.11525523349272904,1.0000000000000002,,0.0,,,0.0,,13.569007459662432,0.18406017319129564,10.071739376061632,3.701726720458442,1.52477084851297,2.3556043217126614,0.38316885927500577,1.4860500105759264,,0.0,,,0.0,,17.164972879557844,0.12991086771738347,5.121408697638507,-0.024811235038948453,-0.08495088468748314,,1.0,,,-1.0,,,,,0.0030294214916441343,0.007064738267740808,-0.11158840030920832,0.1781955242621294,0.15741277346904237,0.4135226803032867,0.4288887146884177,0.19551593054213068,0.19746531488534544,0.3038184738269578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08214138184241501,0.24458567704635387,0.06963317783794629,0.0818551516037886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07927349074724221,0.12221926148648952,0.172400599146291,0.29003980888821274,0.16550841958700643,0.20850797577162128,0.12133582384827386,0.21038232753675357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6395031212730302,0.7478931486982205,0.6675283500661826,0.7418483850098532,0.6242966477422807,0.7238907888365451,0.6954212149112129,0.7428963610632382,0.7251581830643533,0.7477174497017193,0.7107791076363337,0.7490006160500953,0.6433368493996862,0.7626587674939734,370.0,,
19015,-21.463245523048396,-23.150443832474018,-20.346501070072915,-21.730301088125216,2.710502055787124,-20.28831981216233,-22.218367650810592,-21.89374903230551,-19.133368389722335,-20.896166463118842,-21.911792908674865,-23.215004919267297,10.5,1.0214650241695828,4.1253749750232975,1.6435454742766826,2.352769974205586,0.3682919645100351,1.0497391082132557,6.365240418533127,0.3351498664999304,2.9110751552587413,,0.0,,,0.0,,3.550372313876307,1.2676318420277486,2.348273023221844,0.26273999696663974,1.0000000000000004,,0.0,,11.059960347690403,0.5557180778526223,3.2760956991332675,,0.0,,3.463570241514574,1.4656318451267485,2.6407300923826593,0.12904345395305272,1.0000000000071452,5.062336358821897,0.29341246221514394,1.568161435856322,10.796576469489251,0.4223436309066231,2.719799940530182,22.871861490166,0.20955432715308375,7.778137802610449,3.3177661736551576,1.2247400474402164,2.386394292068679,0.21880770413207218,1.0000000000000002,,0.0,,10.807408194279922,0.2362372271400277,2.2611005690884043,,0.0,,3.4966655149937464,1.1117489124638675,2.4158896229500946,0.13533558190161266,1.0000000000000002,5.107470943481811,0.3650878773129467,1.3258492485134932,10.812469504153237,0.3600536232452263,2.4949941884478415,,0.0,,3.562469163083014,1.1534674785182188,,0.0,,,0.0,,10.687708893484352,0.23091098180182534,2.2027999552709545,,0.0,,4.284545902531434,1.813489171919984,2.4919785486152004,0.6385731789075968,2.8320892343148745,,0.0,,,0.0,,26.76349872597092,0.27780784665314107,7.0806013425840515,0.026253009717096334,-0.04835937036954254,0.0061419381701217305,-0.2357015522313755,0.0,,1.0,,0.00023410446367515327,0.20764429979967455,0.04917766177572939,,,,0.21225697081052833,0.20873223385488174,0.3210871808542637,0.6250770676277664,0.18800475468101524,0.12966330770451717,0.33021041253408795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6781755189927765,0.1937263584572375,0.21513987835472534,0.1399189579530232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22116992533268645,0.09188678257182714,0.2461501452127591,0.1905689830244712,0.13377554426099322,0.07337326070079343,0.1815621497910586,0.2154114539682294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5354650288191222,0.755613552132347,0.7122107299670822,0.7693772401975485,0.6557569878100827,0.7513692128771863,0.7081549400857775,0.769462197218743,0.7659436518218194,0.7801969610094034,0.6735906446307822,0.7804708294525401,0.40975636369785745,0.7545105075381342,159.0,,
19016,-20.49550896823016,-23.153575715426726,-21.64011997965727,-21.383718154990394,1.9499349163054482,-21.284379882853006,-21.545639602944313,-20.413698947300443,-20.228734747748014,-21.49502779830288,-21.081422174471463,-23.415942756533756,9.5,0.32046856088667397,3.7897637597979035,1.722639579805731,2.6618193390725082,0.1312753914938387,1.0000000005113674,,0.0,,10.376986872343668,0.695419361501664,3.317606964360336,20.31580913633947,0.23197142714309837,9.694505461215494,3.681269684948617,1.6281818043169631,,0.0,,,0.0,,10.177541453185983,1.1248418473445847,4.748657830335363,18.899351904308915,0.3630184877238958,8.467922549668026,3.4910414786278614,1.5539845999122586,,0.0,,,0.0,,9.867751141481026,0.7678400446722742,4.327793093240594,20.179460855504633,0.29473066784370916,10.300798830671638,3.470553560036802,1.4179615455869121,,0.0,,,0.0,,9.929907952837882,0.7712509718093847,4.564289457420671,19.180352378680336,0.23091328179544823,6.378254235080119,3.406605467781455,1.2838049853872335,2.7942272614413386,0.09972822965262118,1.0000000000000002,,0.0,,9.77171217855386,0.8670492441496274,4.027300095284421,17.76359616685701,0.17711040376992848,4.964875091160349,3.61553922385216,1.3979013590590141,,0.0,,,0.0,,10.10631201704071,1.0061473785024542,4.695981493225128,18.903882983109618,0.23668005969699668,5.961434689512896,4.038659861763345,1.7655164509246533,2.319796136060059,0.2645301279065837,1.0000251575915255,,0.0,,10.026708876977398,0.5150925380521869,3.18104985463467,,0.0,,-0.009298620549077874,-0.049655126992526354,,1.0,,,,,-0.008029581995236951,0.058474186481239754,-0.06250174765008149,-0.038348803189703004,-0.1318621441080509,-0.12460222424248919,0.15929762384281446,0.5489221754276816,0.48010465224375193,0.6139395605484871,0.07766687302510619,0.20504449935995844,0.4233532241721173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07760727952589877,0.19612421753582496,0.6316591165280294,0.1262717405996884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18922344371127897,0.1864087840514043,0.45893793311885045,0.12972480441859652,0.0886512547822721,0.18364111769395816,0.4478930894433028,0.12181604911692119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5896182161947155,0.7161928622120024,0.6121680226078837,0.6956764863209864,0.6351711777850082,0.7200250039925901,0.6439509727766644,0.7204227067903162,0.6187380921518423,0.7087799207960529,0.6510499914277844,0.724004162849889,0.5998636903126474,0.7328944900487888,544.0,,
19018,-20.699873895321325,-23.350498323695923,-21.948535433291042,-21.57328806554514,1.9916060482593174,-21.63120040901577,-21.64852115319238,-20.696804908231933,-20.862688378620764,-22.081651128436754,-21.356059080690727,-23.390163395662643,10.0,-0.10311537358407818,3.5231590565553854,1.5118846955429026,2.7839667373121255,0.2662155652699436,1.2524783550955993,,0.0,,10.884948538064954,0.6967402079344993,2.2994514980895238,20.553144560561442,0.1478354598567151,3.6095698422664557,3.1970485541760647,1.0626474795574845,2.6659748687199345,0.14967490762407332,1.0000000109102982,,0.0,,10.802524452806264,0.9356406783010502,2.367777804532485,19.714957908788268,0.18411206119701928,3.1515296233879457,3.020978888761849,1.1690417545068428,,0.0,,,0.0,,10.430861496878514,0.8912524607211516,3.7995405197879704,20.83685130115828,0.21320207485953002,3.917551672298141,2.808125740693784,0.6807892450696865,,0.0,,,0.0,,10.452697315653486,0.7818847647851634,3.2593342090415014,,0.0,,2.706975087482567,0.4258662827860439,,0.0,,,0.0,,10.663766714362989,0.6070844566879505,2.883436379135882,,0.0,,3.0270926355266483,0.7463287695696363,2.4464858294298106,0.18072503715756216,1.0124710059255826,,0.0,,10.547533887748079,0.8282247158561273,2.0876908631910234,,0.0,,3.5510267937400997,1.3953171033416272,2.743641664692637,0.3546527784024276,1.6024337502668706,,0.0,,10.187268028757202,0.5728410066726863,2.8234020048303607,,0.0,,-0.01834067161464102,-0.23035439291356052,,,,,,,0.00999548969986043,-0.12584894279501965,-0.06119353221966114,,,,0.1328155925333901,0.6150354365994941,0.5319325381711386,0.7545809248658074,0.11099315326901635,0.19470605450719414,0.39026079757278076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1858975890398747,0.15149980474691696,0.7518422475159444,0.273883130469745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059842065958625124,0.09567045619879964,0.25687775619856773,0.3447623363137797,0.03261020717867467,0.0727293566861837,0.3364529797376443,0.15550097569783738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6309815716972549,0.739054018875243,0.7567486352785074,0.7538895760890538,0.7606523977633165,0.7567701911035862,0.7762341145105641,0.7563513512235858,0.7919695886261878,0.7603101903130215,0.8231803088241996,0.7711302919096812,0.6458303645316809,0.7597123215343483,575.0,,
19019,-20.86827059910189,-23.03823918748903,-21.659044133349532,-21.34175176121455,1.7016934277133018,-21.809828739835993,-21.505906203779727,-21.34956382274938,-21.007112264406206,-21.887562214154368,-21.44860215535446,-23.149265708617413,10.0,1.0355337687554922,3.410663123757368,1.4153057250796186,,0.0,,,0.0,,10.012260911000409,0.8055366082782847,4.499451179125227,19.67815941556087,0.4507604421679652,6.329490858244749,3.387585170830305,1.4465766361775518,,0.0,,,0.0,,11.547960954992407,1.1233115838435284,1.2376873589191588,19.568188015625783,0.6837280448548688,6.809264808469179,3.308189890965432,1.4105730512563202,,0.0,,5.47591851234252,0.23550374062068435,2.5877420565833233,10.025199463707022,0.8052913623799334,3.8836334349593136,19.250191444805967,0.7106743664177222,6.236819421314208,3.0380840261839106,1.2958043140531998,,0.0,,,0.0,,10.28850881276274,0.7216825301693266,4.44835348545208,19.16079035212549,0.684269537575833,6.323827584813265,3.2171595813256655,1.1204069911988384,2.565267122293424,0.07412686955405245,1.0000000000000002,,0.0,,10.643761977134863,0.8714323437354738,3.5349307228609645,19.027362275093676,0.6250617410212238,5.7601500388932045,3.3595340965534133,1.4284360194566526,,0.0,,,0.0,,10.182038656133802,0.8722936766814617,4.44884918855383,19.207702718882928,0.6753241615340071,5.788544701514689,3.535124430794103,1.4162422283955143,2.294333778981335,0.07559182975819789,1.0000000000000002,,0.0,,11.701258080485369,0.506648585414303,1.3766628278267259,19.522530029686123,0.2935356864557086,5.249824195027216,0.028628070524187133,-0.07259188071552605,,1.0,,,,,0.016971554015227805,0.0939981265752063,-0.1144169164915816,-0.0034939652183308165,-0.045219874849434655,-0.0466466889854407,0.26448138890434225,0.32253655391074215,0.55057109038053,0.7240379282547925,0.14493933314444582,0.380716485775757,0.3070081885414133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2879473094756072,0.3551923344506579,0.40306513202096295,0.22532567699644354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4869630459459127,0.5537548275579035,0.387425319320443,0.22007206061609616,0.44152600145182536,0.5768072726617198,0.41591958746053137,0.2674620231193101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6637140407950909,0.7166512482405722,0.6550827340304916,0.7058221369899891,0.6585856146680935,0.7101437740837658,0.7234831473691679,0.7291027918694449,0.7216031216575477,0.7230774318980875,0.6628892508627126,0.7115854375448182,0.6826639252556932,0.7339549219037862,577.0,,
19021,-21.200396036729263,-23.610601760105112,-21.78765828077343,-21.683026225048224,1.1466600883429798,-21.4063024179463,-21.85440713846576,-21.0925557487563,-20.148800539468883,-21.843541515113667,-21.52776197590974,-23.351752208371124,10.0,-0.12587025830653076,3.5185210643231275,1.1256931334332605,,0.0,,,0.0,,10.698153170536385,0.36952721385319265,2.959888507086481,,0.0,,3.5349282220866702,1.5478423826055288,2.688249576043465,0.12673012442098575,1.0000000000000002,,0.0,,10.633151645179863,0.9407393216243185,4.12414859339197,19.05261681327862,0.22941377908938487,6.563675657565602,3.410289300966401,1.5042369757745435,,0.0,,,0.0,,10.544421301101085,0.7105375894282715,4.060613484395758,20.219378348515235,0.33613677034733724,7.519280518258546,3.252214529368822,1.0036035278926936,,0.0,,,0.0,,10.91970013075411,0.656227689165489,3.998569934090639,,0.0,,3.3412871097774306,1.370792619399514,2.5801831474036847,0.10608366819622095,1.0000000000000002,,0.0,,10.73790071496576,0.8712423692035749,4.004900172814328,17.75531965340961,0.17906153059511687,4.780696505572169,3.5262762218235526,1.3508702781115272,2.6226066697395667,0.11770777949549283,1.0000000000000002,,0.0,,10.675719748070055,0.7934299667756775,4.041980969678904,,0.0,,3.874966799279635,1.3479507384757914,,0.0,,,0.0,,10.452310049989237,0.228825827323758,2.4901493143612834,,0.0,,0.013509146623969286,0.15464525240472932,,1.0,,,,,-0.008394254612199099,0.1407652338977204,0.0007909367610716804,,1.0,,0.08245524284435309,0.16321691210264458,0.522673182898865,0.6258601257796622,0.0445347955433334,0.04843881422716798,0.46467865013213333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16160958282405752,0.07693133626430315,0.17950141016529833,0.10299007445151118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10878790550784265,0.2856390798345621,0.4427873720259744,0.14157725480041872,0.09239838500522521,0.25719100338075646,0.29061994121067614,0.17645114976528087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6573874765843218,0.7584586561338822,0.6229929769051759,0.7255181564221812,0.6576030346212965,0.7224009557660099,0.7076053900862946,0.7477219829775432,0.6464296106740307,0.7250891909645005,0.6656733985025833,0.7435485301681414,0.6358942845309629,0.7674670774712793,561.0,,
