fold,feature,coefficient,nonzero,model,target
0,frontal_theta,0.03475031655378733,True,Ridge,GrandMean_a
0,fp_theta_wpli,0.009871900432393589,True,Ridge,GrandMean_a
0,posterior_alpha_peak_cf,-0.023598566060030475,True,Ridge,GrandMean_a
0,conn_posterior_left_temporal_theta,0.017985343788498774,True,Ridge,GrandMean_a
0,posterior_beta_peak_bw,0.022860757742662073,True,Ridge,GrandMean_a
0,frontal_alpha_peak_cf,-0.014438290219046388,True,Ridge,GrandMean_a
0,prefrontal_alpha_peak_cf,-0.012878082570454407,True,Ridge,GrandMean_a
0,right_temporal_sample_entropy,0.017340477454824595,True,Ridge,GrandMean_a
0,right_temporal_aperiodic_exponent,-0.011717757897987978,True,Ridge,GrandMean_a
0,posterior_beta,0.01609994161861672,True,Ridge,GrandMean_a
0,conn_central_prefrontal_alpha,-0.045038873256759204,True,Ridge,GrandMean_a
0,left_temporal_aperiodic_exponent,-0.006695036899191586,True,Ridge,GrandMean_a
0,occipital_delta_peak_cf,-0.043820700572885014,True,Ridge,GrandMean_a
0,global_beta,0.018626998713487386,True,Ridge,GrandMean_a
0,left_temporal_sample_entropy,0.03688314980983186,True,Ridge,GrandMean_a
1,occipital_delta_peak_cf,-0.02831365438002386,True,Ridge,GrandMean_a
1,posterior_aperiodic_exponent,0.005167039297315427,True,Ridge,GrandMean_a
1,posterior_beta,0.027692247742145452,True,Ridge,GrandMean_a
1,right_temporal_perm_entropy,0.020031288571862583,True,Ridge,GrandMean_a
1,prefrontal_alpha_peak_cf,-0.027129497810077587,True,Ridge,GrandMean_a
1,frontal_alpha_peak_cf,-0.026933421099825407,True,Ridge,GrandMean_a
1,central_aperiodic_exponent,-0.0031131788644597497,True,Ridge,GrandMean_a
1,left_temporal_perm_entropy,0.024510615169912025,True,Ridge,GrandMean_a
1,right_temporal_sample_entropy,0.0013315176680858483,True,Ridge,GrandMean_a
1,occipital_aperiodic_exponent,-0.004329727133445566,True,Ridge,GrandMean_a
1,right_temporal_aperiodic_exponent,-0.007527512343054707,True,Ridge,GrandMean_a
1,left_temporal_aperiodic_exponent,-0.0022302377744909713,True,Ridge,GrandMean_a
1,conn_central_prefrontal_alpha,-0.033256214468958364,True,Ridge,GrandMean_a
1,global_beta,0.025723602507105474,True,Ridge,GrandMean_a
1,left_temporal_sample_entropy,0.019766775226423113,True,Ridge,GrandMean_a
2,frontal_alpha_peak_cf,-0.01789467031929997,True,Ridge,GrandMean_a
2,left_temporal_perm_entropy,0.03290315790416476,True,Ridge,GrandMean_a
2,central_alpha_peak_bw,0.05389164842775159,True,Ridge,GrandMean_a
2,occipital_aperiodic_exponent,0.005420507925340565,True,Ridge,GrandMean_a
2,right_temporal_sample_entropy,0.003432756061828038,True,Ridge,GrandMean_a
2,fp_theta_wpli,0.022322612434723495,True,Ridge,GrandMean_a
2,posterior_beta,0.023308041378311134,True,Ridge,GrandMean_a
2,conn_central_prefrontal_alpha,-0.03795006442306704,True,Ridge,GrandMean_a
2,conn_posterior_left_temporal_theta,0.028134501476322155,True,Ridge,GrandMean_a
2,prefrontal_alpha_peak_cf,-0.03924906369228879,True,Ridge,GrandMean_a
2,left_temporal_aperiodic_exponent,-0.003092855816708082,True,Ridge,GrandMean_a
2,global_beta,0.02146480995476475,True,Ridge,GrandMean_a
2,right_temporal_aperiodic_exponent,-0.023438812708567423,True,Ridge,GrandMean_a
2,left_temporal_sample_entropy,0.02243528393339639,True,Ridge,GrandMean_a
2,occipital_delta_peak_cf,-0.05087803048443609,True,Ridge,GrandMean_a
3,central_alpha_peak_bw,0.05686788629063281,True,Ridge,GrandMean_a
3,posterior_beta,0.01448213298258944,True,Ridge,GrandMean_a
3,posterior_aperiodic_exponent,0.003360278465702447,True,Ridge,GrandMean_a
3,central_aperiodic_exponent,0.008505351308212285,True,Ridge,GrandMean_a
3,left_temporal_beta_peak_cf,0.03741507200110753,True,Ridge,GrandMean_a
3,left_temporal_perm_entropy,0.030732510404947358,True,Ridge,GrandMean_a
3,conn_central_prefrontal_alpha,-0.040098011210238184,True,Ridge,GrandMean_a
3,right_temporal_sample_entropy,0.003663364555725375,True,Ridge,GrandMean_a
3,fp_theta_wpli,0.026183907526416677,True,Ridge,GrandMean_a
3,global_beta,0.027032007314208812,True,Ridge,GrandMean_a
3,conn_posterior_left_temporal_theta,0.033042527855411306,True,Ridge,GrandMean_a
3,left_temporal_aperiodic_exponent,-0.011325887990151601,True,Ridge,GrandMean_a
3,right_temporal_aperiodic_exponent,-0.022735582325217083,True,Ridge,GrandMean_a
3,occipital_delta_peak_cf,-0.0531289758712098,True,Ridge,GrandMean_a
3,left_temporal_sample_entropy,0.020756670364962395,True,Ridge,GrandMean_a
4,global_delta,0.036035183807112646,True,Ridge,GrandMean_a
4,left_temporal_perm_entropy,0.014778065866161521,True,Ridge,GrandMean_a
4,central_theta_peak_pw,-0.024773047106791384,True,Ridge,GrandMean_a
4,prefrontal_beta_peak_pw,-0.040497323243676935,True,Ridge,GrandMean_a
4,posterior_aperiodic_exponent,-0.006498692485192553,True,Ridge,GrandMean_a
4,right_temporal_sample_entropy,0.009554502685665267,True,Ridge,GrandMean_a
4,occipital_aperiodic_exponent,-0.006959060337868409,True,Ridge,GrandMean_a
4,frontal_alpha_peak_cf,-0.026751926071265416,True,Ridge,GrandMean_a
4,prefrontal_alpha_peak_cf,-0.025150850031313548,True,Ridge,GrandMean_a
4,left_temporal_aperiodic_exponent,-0.007867686620369343,True,Ridge,GrandMean_a
4,conn_central_prefrontal_alpha,-0.03821315059497837,True,Ridge,GrandMean_a
4,global_beta,0.030905689055410013,True,Ridge,GrandMean_a
4,left_temporal_sample_entropy,0.01566149813173643,True,Ridge,GrandMean_a
4,right_temporal_aperiodic_exponent,-0.013299340401925938,True,Ridge,GrandMean_a
4,occipital_delta_peak_cf,-0.04553391290112997,True,Ridge,GrandMean_a
5,central_aperiodic_exponent,0.0032747153958554154,True,Ridge,GrandMean_a
5,occipital_theta_peak_pw,0.041871441046426754,True,Ridge,GrandMean_a
5,frontal_beta_peak_bw,-0.029127357533841557,True,Ridge,GrandMean_a
5,prefrontal_theta,0.04132856915268771,True,Ridge,GrandMean_a
5,fp_theta_wpli,0.0022381821763729033,True,Ridge,GrandMean_a
5,right_temporal_sample_entropy,0.016835233541800824,True,Ridge,GrandMean_a
5,posterior_beta,0.015301818219133087,True,Ridge,GrandMean_a
5,frontal_alpha_peak_cf,-0.02170377277582743,True,Ridge,GrandMean_a
5,conn_posterior_left_temporal_theta,0.018378735362518918,True,Ridge,GrandMean_a
5,prefrontal_alpha_peak_cf,-0.02705142047455346,True,Ridge,GrandMean_a
5,left_temporal_aperiodic_exponent,-0.0032331717773936212,True,Ridge,GrandMean_a
5,global_beta,0.017461509000346577,True,Ridge,GrandMean_a
5,right_temporal_aperiodic_exponent,-0.017866636209234687,True,Ridge,GrandMean_a
5,left_temporal_sample_entropy,0.04309700841568175,True,Ridge,GrandMean_a
5,occipital_delta_peak_cf,-0.05449896113636369,True,Ridge,GrandMean_a
6,left_temporal_beta_peak_cf,0.03569634708742533,True,Ridge,GrandMean_a
6,fp_theta_wpli,0.009630675314852176,True,Ridge,GrandMean_a
6,occipital_theta_peak_pw,0.042919102777264705,True,Ridge,GrandMean_a
6,conn_central_prefrontal_alpha,-0.03452863020290588,True,Ridge,GrandMean_a
6,conn_posterior_left_temporal_theta,0.021659976831204797,True,Ridge,GrandMean_a
6,central_aperiodic_exponent,0.008098721344235973,True,Ridge,GrandMean_a
6,left_temporal_perm_entropy,0.026414756752232243,True,Ridge,GrandMean_a
6,posterior_beta,0.02817324538548224,True,Ridge,GrandMean_a
6,right_temporal_sample_entropy,0.008808214714176789,True,Ridge,GrandMean_a
6,prefrontal_alpha_peak_cf,-0.05094781363813543,True,Ridge,GrandMean_a
6,right_temporal_aperiodic_exponent,-0.013984654006363407,True,Ridge,GrandMean_a
6,global_beta,0.032549276598452775,True,Ridge,GrandMean_a
6,left_temporal_aperiodic_exponent,-0.012634455402028648,True,Ridge,GrandMean_a
6,occipital_delta_peak_cf,-0.046224646697497596,True,Ridge,GrandMean_a
6,left_temporal_sample_entropy,0.028826248869718046,True,Ridge,GrandMean_a
7,conn_posterior_left_temporal_theta,0.031936427994449866,True,Ridge,GrandMean_a
7,right_temporal_perm_entropy,0.008808556084914447,True,Ridge,GrandMean_a
7,central_alpha_peak_bw,0.05523219233216765,True,Ridge,GrandMean_a
7,frontal_beta_peak_bw,-0.027341108197744983,True,Ridge,GrandMean_a
7,occipital_theta_peak_pw,0.03774727676605901,True,Ridge,GrandMean_a
7,conn_central_prefrontal_alpha,-0.03184958570064015,True,Ridge,GrandMean_a
7,left_temporal_perm_entropy,0.02221981291007638,True,Ridge,GrandMean_a
7,occipital_aperiodic_exponent,-0.004197714378814851,True,Ridge,GrandMean_a
7,global_beta,0.03593791837936036,True,Ridge,GrandMean_a
7,left_temporal_beta_peak_cf,0.0345820126665918,True,Ridge,GrandMean_a
7,left_temporal_aperiodic_exponent,-0.00112621679824968,True,Ridge,GrandMean_a
7,right_temporal_sample_entropy,0.0029669826253397513,True,Ridge,GrandMean_a
7,right_temporal_aperiodic_exponent,-0.0241417582810816,True,Ridge,GrandMean_a
7,occipital_delta_peak_cf,-0.054351170252692746,True,Ridge,GrandMean_a
7,left_temporal_sample_entropy,0.026540729806329738,True,Ridge,GrandMean_a
8,occipital_aperiodic_exponent,0.0024899744511565833,True,Ridge,GrandMean_a
8,global_delta,0.0406720634466645,True,Ridge,GrandMean_a
8,posterior_beta,0.009920950703084783,True,Ridge,GrandMean_a
8,left_temporal_perm_entropy,0.02741235744141114,True,Ridge,GrandMean_a
8,central_alpha_peak_bw,0.05138799093779563,True,Ridge,GrandMean_a
8,occipital_theta_peak_pw,0.031849363000015556,True,Ridge,GrandMean_a
8,right_temporal_sample_entropy,0.003887118031752476,True,Ridge,GrandMean_a
8,fp_theta_wpli,0.02262972070596874,True,Ridge,GrandMean_a
8,conn_posterior_left_temporal_theta,0.025533944477095852,True,Ridge,GrandMean_a
8,conn_central_prefrontal_alpha,-0.0387146705189698,True,Ridge,GrandMean_a
8,right_temporal_aperiodic_exponent,-0.01607121161999671,True,Ridge,GrandMean_a
8,left_temporal_aperiodic_exponent,-0.012133034365388337,True,Ridge,GrandMean_a
8,global_beta,0.02472605383959375,True,Ridge,GrandMean_a
8,left_temporal_sample_entropy,0.030826325677940573,True,Ridge,GrandMean_a
8,occipital_delta_peak_cf,-0.055845217731489705,True,Ridge,GrandMean_a
9,left_temporal_perm_entropy,0.02723910394881191,True,Ridge,GrandMean_a
9,frontal_beta_peak_bw,-0.02373095514022108,True,Ridge,GrandMean_a
9,occipital_theta_peak_pw,0.038041077055678205,True,Ridge,GrandMean_a
9,central_aperiodic_exponent,0.005440111868264725,True,Ridge,GrandMean_a
9,conn_central_prefrontal_beta,0.022334159354297507,True,Ridge,GrandMean_a
9,frontal_alpha_peak_cf,-0.026417212077153793,True,Ridge,GrandMean_a
9,occipital_aperiodic_exponent,-0.0007419533251219433,True,Ridge,GrandMean_a
9,right_temporal_sample_entropy,0.005018116086915579,True,Ridge,GrandMean_a
9,prefrontal_alpha_peak_cf,-0.02453540203971659,True,Ridge,GrandMean_a
9,posterior_beta,0.01875458846205953,True,Ridge,GrandMean_a
9,right_temporal_aperiodic_exponent,-0.0068519734275504715,True,Ridge,GrandMean_a
9,left_temporal_sample_entropy,0.02023095635195735,True,Ridge,GrandMean_a
9,left_temporal_aperiodic_exponent,-0.015377308634960162,True,Ridge,GrandMean_a
9,global_beta,0.03745785106761138,True,Ridge,GrandMean_a
9,occipital_delta_peak_cf,-0.04071878316563853,True,Ridge,GrandMean_a
0,frontal_theta,0.06241704972538421,True,Lasso,GrandMean_a
0,fp_theta_wpli,0.0,False,Lasso,GrandMean_a
0,posterior_alpha_peak_cf,-0.02894389750506923,True,Lasso,GrandMean_a
0,conn_posterior_left_temporal_theta,0.02487500101868741,True,Lasso,GrandMean_a
0,posterior_beta_peak_bw,0.02015028548125918,True,Lasso,GrandMean_a
0,frontal_alpha_peak_cf,-0.009603087344674906,True,Lasso,GrandMean_a
0,prefrontal_alpha_peak_cf,-0.0010316735643512568,True,Lasso,GrandMean_a
0,right_temporal_sample_entropy,0.0024290360235209164,True,Lasso,GrandMean_a
0,right_temporal_aperiodic_exponent,-0.0071539391627412335,True,Lasso,GrandMean_a
0,posterior_beta,0.009967662272129885,True,Lasso,GrandMean_a
0,conn_central_prefrontal_alpha,-0.05825564986197456,True,Lasso,GrandMean_a
0,left_temporal_aperiodic_exponent,-0.0,False,Lasso,GrandMean_a
0,occipital_delta_peak_cf,-0.06250805097741166,True,Lasso,GrandMean_a
0,global_beta,0.012256801967243474,True,Lasso,GrandMean_a
0,left_temporal_sample_entropy,0.07113683274383686,True,Lasso,GrandMean_a
1,occipital_delta_peak_cf,-0.036092248700079814,True,Lasso,GrandMean_a
1,posterior_aperiodic_exponent,0.0,False,Lasso,GrandMean_a
1,posterior_beta,0.048531689403812715,True,Lasso,GrandMean_a
1,right_temporal_perm_entropy,0.020101064785092704,True,Lasso,GrandMean_a
1,prefrontal_alpha_peak_cf,-0.03236931486740952,True,Lasso,GrandMean_a
1,frontal_alpha_peak_cf,-0.03217466934608832,True,Lasso,GrandMean_a
1,central_aperiodic_exponent,-0.0,False,Lasso,GrandMean_a
1,left_temporal_perm_entropy,0.04207928066762782,True,Lasso,GrandMean_a
1,right_temporal_sample_entropy,0.0,False,Lasso,GrandMean_a
1,occipital_aperiodic_exponent,0.0,False,Lasso,GrandMean_a
1,right_temporal_aperiodic_exponent,-0.0,False,Lasso,GrandMean_a
1,left_temporal_aperiodic_exponent,-0.0,False,Lasso,GrandMean_a
1,conn_central_prefrontal_alpha,-0.042912166065751184,True,Lasso,GrandMean_a
1,global_beta,0.02195085247417898,True,Lasso,GrandMean_a
1,left_temporal_sample_entropy,0.01886665527927856,True,Lasso,GrandMean_a
2,frontal_alpha_peak_cf,-0.0007819588744355552,True,Lasso,GrandMean_a
2,left_temporal_perm_entropy,0.05086922934935127,True,Lasso,GrandMean_a
2,central_alpha_peak_bw,0.07094014016466633,True,Lasso,GrandMean_a
2,occipital_aperiodic_exponent,0.0,False,Lasso,GrandMean_a
2,right_temporal_sample_entropy,0.0,False,Lasso,GrandMean_a
2,fp_theta_wpli,0.0,False,Lasso,GrandMean_a
2,posterior_beta,0.03486731746730893,True,Lasso,GrandMean_a
2,conn_central_prefrontal_alpha,-0.03886257267570428,True,Lasso,GrandMean_a
2,conn_posterior_left_temporal_theta,0.05348541036752583,True,Lasso,GrandMean_a
2,prefrontal_alpha_peak_cf,-0.05983437592619046,True,Lasso,GrandMean_a
2,left_temporal_aperiodic_exponent,-0.0,False,Lasso,GrandMean_a
2,global_beta,0.013128296166205596,True,Lasso,GrandMean_a
2,right_temporal_aperiodic_exponent,-0.025822944362771546,True,Lasso,GrandMean_a
2,left_temporal_sample_entropy,0.009491027355748012,True,Lasso,GrandMean_a
2,occipital_delta_peak_cf,-0.06706512782241635,True,Lasso,GrandMean_a
3,central_alpha_peak_bw,0.0761520511552517,True,Lasso,GrandMean_a
3,posterior_beta,0.0,False,Lasso,GrandMean_a
3,posterior_aperiodic_exponent,0.0,False,Lasso,GrandMean_a
3,central_aperiodic_exponent,0.0,False,Lasso,GrandMean_a
3,left_temporal_beta_peak_cf,0.045089244055208914,True,Lasso,GrandMean_a
3,left_temporal_perm_entropy,0.043811975319691956,True,Lasso,GrandMean_a
3,conn_central_prefrontal_alpha,-0.04451320234554423,True,Lasso,GrandMean_a
3,right_temporal_sample_entropy,0.0,False,Lasso,GrandMean_a
3,fp_theta_wpli,0.0,False,Lasso,GrandMean_a
3,global_beta,0.04465253128608634,True,Lasso,GrandMean_a
3,conn_posterior_left_temporal_theta,0.06759225075112459,True,Lasso,GrandMean_a
3,left_temporal_aperiodic_exponent,-0.0,False,Lasso,GrandMean_a
3,right_temporal_aperiodic_exponent,-0.025101986363036496,True,Lasso,GrandMean_a
3,occipital_delta_peak_cf,-0.06906328883182235,True,Lasso,GrandMean_a
3,left_temporal_sample_entropy,0.007909514064031876,True,Lasso,GrandMean_a
4,global_delta,0.03479756300750448,True,Lasso,GrandMean_a
4,left_temporal_perm_entropy,0.02008178192442685,True,Lasso,GrandMean_a
4,central_theta_peak_pw,-0.02881858994801217,True,Lasso,GrandMean_a
4,prefrontal_beta_peak_pw,-0.05920201815386988,True,Lasso,GrandMean_a
4,posterior_aperiodic_exponent,-0.0,False,Lasso,GrandMean_a
4,right_temporal_sample_entropy,0.0007873268341356894,True,Lasso,GrandMean_a
4,occipital_aperiodic_exponent,-0.0,False,Lasso,GrandMean_a
4,frontal_alpha_peak_cf,-0.03463639945143588,True,Lasso,GrandMean_a
4,prefrontal_alpha_peak_cf,-0.020539256355438833,True,Lasso,GrandMean_a
4,left_temporal_aperiodic_exponent,-0.0,False,Lasso,GrandMean_a
4,conn_central_prefrontal_alpha,-0.055484914647090634,True,Lasso,GrandMean_a
4,global_beta,0.04986643966469608,True,Lasso,GrandMean_a
4,left_temporal_sample_entropy,0.025723415289968778,True,Lasso,GrandMean_a
4,right_temporal_aperiodic_exponent,-0.010092249419021973,True,Lasso,GrandMean_a
4,occipital_delta_peak_cf,-0.06310539709307929,True,Lasso,GrandMean_a
5,central_aperiodic_exponent,0.0,False,Lasso,GrandMean_a
5,occipital_theta_peak_pw,0.04508822398198909,True,Lasso,GrandMean_a
5,frontal_beta_peak_bw,-0.024990125371827935,True,Lasso,GrandMean_a
5,prefrontal_theta,0.062088239260225865,True,Lasso,GrandMean_a
5,fp_theta_wpli,0.0,False,Lasso,GrandMean_a
5,right_temporal_sample_entropy,0.0,False,Lasso,GrandMean_a
5,posterior_beta,0.014196639877117757,True,Lasso,GrandMean_a
5,frontal_alpha_peak_cf,-0.013820760972212817,True,Lasso,GrandMean_a
5,conn_posterior_left_temporal_theta,0.01294526429603552,True,Lasso,GrandMean_a
5,prefrontal_alpha_peak_cf,-0.02751489777695819,True,Lasso,GrandMean_a
5,left_temporal_aperiodic_exponent,0.0,False,Lasso,GrandMean_a
5,global_beta,0.004941808359971183,True,Lasso,GrandMean_a
5,right_temporal_aperiodic_exponent,-0.015620867802409275,True,Lasso,GrandMean_a
5,left_temporal_sample_entropy,0.07313620494279845,True,Lasso,GrandMean_a
5,occipital_delta_peak_cf,-0.0703794610661347,True,Lasso,GrandMean_a
6,left_temporal_beta_peak_cf,0.039218775145706826,True,Lasso,GrandMean_a
6,fp_theta_wpli,0.0,False,Lasso,GrandMean_a
6,occipital_theta_peak_pw,0.05382587696990204,True,Lasso,GrandMean_a
6,conn_central_prefrontal_alpha,-0.0373223183858389,True,Lasso,GrandMean_a
6,conn_posterior_left_temporal_theta,0.024420549484326523,True,Lasso,GrandMean_a
6,central_aperiodic_exponent,0.0,False,Lasso,GrandMean_a
6,left_temporal_perm_entropy,0.023701276484844325,True,Lasso,GrandMean_a
6,posterior_beta,0.02680965252024637,True,Lasso,GrandMean_a
6,right_temporal_sample_entropy,0.0,False,Lasso,GrandMean_a
6,prefrontal_alpha_peak_cf,-0.06514047493508825,True,Lasso,GrandMean_a
6,right_temporal_aperiodic_exponent,-0.008457717936577314,True,Lasso,GrandMean_a
6,global_beta,0.0409408244551753,True,Lasso,GrandMean_a
6,left_temporal_aperiodic_exponent,-0.0,False,Lasso,GrandMean_a
6,occipital_delta_peak_cf,-0.054758632695553394,True,Lasso,GrandMean_a
6,left_temporal_sample_entropy,0.046582456347177496,True,Lasso,GrandMean_a
7,conn_posterior_left_temporal_theta,0.03881176383873739,True,Lasso,GrandMean_a
7,right_temporal_perm_entropy,0.0,False,Lasso,GrandMean_a
7,central_alpha_peak_bw,0.08019062094115395,True,Lasso,GrandMean_a
7,frontal_beta_peak_bw,-0.03538543537356028,True,Lasso,GrandMean_a
7,occipital_theta_peak_pw,0.04247375684151352,True,Lasso,GrandMean_a
7,conn_central_prefrontal_alpha,-0.037362300503272536,True,Lasso,GrandMean_a
7,left_temporal_perm_entropy,0.043055642941682716,True,Lasso,GrandMean_a
7,occipital_aperiodic_exponent,0.0,False,Lasso,GrandMean_a
7,global_beta,0.04761756981984735,True,Lasso,GrandMean_a
7,left_temporal_beta_peak_cf,0.042218146491234,True,Lasso,GrandMean_a
7,left_temporal_aperiodic_exponent,0.0,False,Lasso,GrandMean_a
7,right_temporal_sample_entropy,-0.0,False,Lasso,GrandMean_a
7,right_temporal_aperiodic_exponent,-0.029478245065649628,True,Lasso,GrandMean_a
7,occipital_delta_peak_cf,-0.07439132254846151,True,Lasso,GrandMean_a
7,left_temporal_sample_entropy,0.021123325113216105,True,Lasso,GrandMean_a
8,occipital_aperiodic_exponent,0.0,False,Lasso,GrandMean_a
8,global_delta,0.06010028393439958,True,Lasso,GrandMean_a
8,posterior_beta,0.0,False,Lasso,GrandMean_a
8,left_temporal_perm_entropy,0.014585739709412526,True,Lasso,GrandMean_a
8,central_alpha_peak_bw,0.07062416266005082,True,Lasso,GrandMean_a
8,occipital_theta_peak_pw,0.03398193698055531,True,Lasso,GrandMean_a
8,right_temporal_sample_entropy,-0.0,False,Lasso,GrandMean_a
8,fp_theta_wpli,0.009021343739533597,True,Lasso,GrandMean_a
8,conn_posterior_left_temporal_theta,0.04504261058150751,True,Lasso,GrandMean_a
8,conn_central_prefrontal_alpha,-0.04756431247698388,True,Lasso,GrandMean_a
8,right_temporal_aperiodic_exponent,-0.013827245514386704,True,Lasso,GrandMean_a
8,left_temporal_aperiodic_exponent,-0.0,False,Lasso,GrandMean_a
8,global_beta,0.023817948759028873,True,Lasso,GrandMean_a
8,left_temporal_sample_entropy,0.06540919196611426,True,Lasso,GrandMean_a
8,occipital_delta_peak_cf,-0.0736964245028876,True,Lasso,GrandMean_a
9,left_temporal_perm_entropy,0.057671212330047,True,Lasso,GrandMean_a
9,frontal_beta_peak_bw,-0.03977491226872294,True,Lasso,GrandMean_a
9,occipital_theta_peak_pw,0.05308743608364765,True,Lasso,GrandMean_a
9,central_aperiodic_exponent,0.0024979936929191864,True,Lasso,GrandMean_a
9,conn_central_prefrontal_beta,0.024250804927318705,True,Lasso,GrandMean_a
9,frontal_alpha_peak_cf,-0.034375608312083784,True,Lasso,GrandMean_a
9,occipital_aperiodic_exponent,0.0,False,Lasso,GrandMean_a
9,right_temporal_sample_entropy,0.0,False,Lasso,GrandMean_a
9,prefrontal_alpha_peak_cf,-0.024424535253242976,True,Lasso,GrandMean_a
9,posterior_beta,0.0,False,Lasso,GrandMean_a
9,right_temporal_aperiodic_exponent,-0.0,False,Lasso,GrandMean_a
9,left_temporal_sample_entropy,0.012885092427516256,True,Lasso,GrandMean_a
9,left_temporal_aperiodic_exponent,-0.0,False,Lasso,GrandMean_a
9,global_beta,0.08624862221356856,True,Lasso,GrandMean_a
9,occipital_delta_peak_cf,-0.05421206868278792,True,Lasso,GrandMean_a
0,frontal_theta,0.059673228172665314,True,ElasticNet,GrandMean_a
0,fp_theta_wpli,0.0,False,ElasticNet,GrandMean_a
0,posterior_alpha_peak_cf,-0.030437241695829405,True,ElasticNet,GrandMean_a
0,conn_posterior_left_temporal_theta,0.027976233141585725,True,ElasticNet,GrandMean_a
0,posterior_beta_peak_bw,0.022937885981901752,True,ElasticNet,GrandMean_a
0,frontal_alpha_peak_cf,-0.011665063271830676,True,ElasticNet,GrandMean_a
0,prefrontal_alpha_peak_cf,-0.0039786636236648285,True,ElasticNet,GrandMean_a
0,right_temporal_sample_entropy,0.013214724121022288,True,ElasticNet,GrandMean_a
0,right_temporal_aperiodic_exponent,-0.007269436852521341,True,ElasticNet,GrandMean_a
0,posterior_beta,0.014358995229579929,True,ElasticNet,GrandMean_a
0,conn_central_prefrontal_alpha,-0.059862772837318876,True,ElasticNet,GrandMean_a
0,left_temporal_aperiodic_exponent,-0.0,False,ElasticNet,GrandMean_a
0,occipital_delta_peak_cf,-0.06197829124255096,True,ElasticNet,GrandMean_a
0,global_beta,0.012504897926300353,True,ElasticNet,GrandMean_a
0,left_temporal_sample_entropy,0.0621116728711441,True,ElasticNet,GrandMean_a
1,occipital_delta_peak_cf,-0.03429709230487424,True,ElasticNet,GrandMean_a
1,posterior_aperiodic_exponent,0.0,False,ElasticNet,GrandMean_a
1,posterior_beta,0.040189601002315535,True,ElasticNet,GrandMean_a
1,right_temporal_perm_entropy,0.022281084822045136,True,ElasticNet,GrandMean_a
1,prefrontal_alpha_peak_cf,-0.030815989109023074,True,ElasticNet,GrandMean_a
1,frontal_alpha_peak_cf,-0.03146567616724765,True,ElasticNet,GrandMean_a
1,central_aperiodic_exponent,-0.0,False,ElasticNet,GrandMean_a
1,left_temporal_perm_entropy,0.03458996052639336,True,ElasticNet,GrandMean_a
1,right_temporal_sample_entropy,0.0,False,ElasticNet,GrandMean_a
1,occipital_aperiodic_exponent,0.0,False,ElasticNet,GrandMean_a
1,right_temporal_aperiodic_exponent,-0.0,False,ElasticNet,GrandMean_a
1,left_temporal_aperiodic_exponent,-0.0,False,ElasticNet,GrandMean_a
1,conn_central_prefrontal_alpha,-0.0411212313284928,True,ElasticNet,GrandMean_a
1,global_beta,0.026353950315261505,True,ElasticNet,GrandMean_a
1,left_temporal_sample_entropy,0.021763254496680134,True,ElasticNet,GrandMean_a
2,frontal_alpha_peak_cf,-0.007220281106109849,True,ElasticNet,GrandMean_a
2,left_temporal_perm_entropy,0.043861301472449814,True,ElasticNet,GrandMean_a
2,central_alpha_peak_bw,0.06851661574712069,True,ElasticNet,GrandMean_a
2,occipital_aperiodic_exponent,0.0,False,ElasticNet,GrandMean_a
2,right_temporal_sample_entropy,0.0,False,ElasticNet,GrandMean_a
2,fp_theta_wpli,0.013388541844903736,True,ElasticNet,GrandMean_a
2,posterior_beta,0.028669477208090356,True,ElasticNet,GrandMean_a
2,conn_central_prefrontal_alpha,-0.04000874421933058,True,ElasticNet,GrandMean_a
2,conn_posterior_left_temporal_theta,0.040318910771109905,True,ElasticNet,GrandMean_a
2,prefrontal_alpha_peak_cf,-0.05317833675506108,True,ElasticNet,GrandMean_a
2,left_temporal_aperiodic_exponent,-0.0,False,ElasticNet,GrandMean_a
2,global_beta,0.017612803367673936,True,ElasticNet,GrandMean_a
2,right_temporal_aperiodic_exponent,-0.025574349009355235,True,ElasticNet,GrandMean_a
2,left_temporal_sample_entropy,0.01637551088662097,True,ElasticNet,GrandMean_a
2,occipital_delta_peak_cf,-0.06378336672325352,True,ElasticNet,GrandMean_a
3,central_alpha_peak_bw,0.07839283050232117,True,ElasticNet,GrandMean_a
3,posterior_beta,0.0025195306560408305,True,ElasticNet,GrandMean_a
3,posterior_aperiodic_exponent,0.0,False,ElasticNet,GrandMean_a
3,central_aperiodic_exponent,0.007637145186437568,True,ElasticNet,GrandMean_a
3,left_temporal_beta_peak_cf,0.04818255360905239,True,ElasticNet,GrandMean_a
3,left_temporal_perm_entropy,0.04396659321104321,True,ElasticNet,GrandMean_a
3,conn_central_prefrontal_alpha,-0.04685092758619004,True,ElasticNet,GrandMean_a
3,right_temporal_sample_entropy,-0.0,False,ElasticNet,GrandMean_a
3,fp_theta_wpli,0.015284334163519176,True,ElasticNet,GrandMean_a
3,global_beta,0.044081763163911866,True,ElasticNet,GrandMean_a
3,conn_posterior_left_temporal_theta,0.05482427401367985,True,ElasticNet,GrandMean_a
3,left_temporal_aperiodic_exponent,-0.0011820815844174053,True,ElasticNet,GrandMean_a
3,right_temporal_aperiodic_exponent,-0.02845539455570552,True,ElasticNet,GrandMean_a
3,occipital_delta_peak_cf,-0.06987312415622915,True,ElasticNet,GrandMean_a
3,left_temporal_sample_entropy,0.014572148470850222,True,ElasticNet,GrandMean_a
